Date,CyclonesinIndia,WesternHemisphereWarmPool,OceanNinoIndex,ElNinoPrecipitationIndex,BivariateENSO,NorthAtlanticOscillation,AtlanticSST,EastAsia,AMO,AtlanticHurricaneDays,AntarcticOscillation,Rain,MeanTemp,Methane,Cdioxide,NOX,maxTemp,minTemp,OceanHeat,tsr,msl,Region1,Region2,Region3,Region4,Region5
12/31/2015,2,4.99,1.01,2.05867,1.91,1.99,-0.58,1.28,0.161,0,-0.059,11.9,19,657690,2301440,243620,31.33,19.7,12.8,,,27.76666667,3.89,20.44,52.66,7.15
1/31/2016,6,3.96,1.53,2.26359,2.96,-0.37,-0.56,-0.5,0.161,1.25,1.392,12.01,18.29,657690,2301440,243620,28.23,15.02,13.9,,,5.988888889,4.03,13.04,28.8,0.25
2/28/2016,2,1.41,1.75,1.73267,3.05,1.35,-0.66,-2.39,0.161,0,1.093,6.65,21.54,657690,2301440,243620,26.36,12.59,13.9,,,6.255555556,4.6,14.82,25.68,0.05
3/31/2016,2,4.04,2.4,1.18154,1.23,0.37,-1.4,0.26,0.161,0,2.038,18.7,25.58,661610,2434520,243620,24.89,11.28,13.9,,,30.45555556,17.01,21.86,63.84,1.1
4/30/2016,10,2.53,2.62,0.98914,1.78,0.26,-1.58,-0.5,0.162,0,0.097,39.96,29.37,661610,2434520,246030,28.18,13.97,13.9,,,11.33333333,7.19,17.29,159.6,2.05
5/31/2016,4,3.08,2.35,0.07251,0.07,-0.67,0.09,-1.99,0.162,0,0.012,48.22,30.76,661610,2434520,246030,37.31,24.26,13.9,,,41.81111111,48.53,78.19,259.22,48.2
6/30/2016,0,5.47,2.03,-0.50999,-0.4,-0.13,-0.1,-1.85,0.162,0,2.565,156.58,30.01,661610,2434520,246030,35.22,24.85,13.9,,,67.13333333,121.39,178.29,468.86,884.8
7/31/2016,0,6.38,1.25,-0.95807,-0.56,-1.72,-0.14,-1.01,0.162,0,0.407,299.81,27.37,661610,2434520,246030,31.28,23.5,13.9,,,158.7555556,263,384.95,518.66,1045.2
8/31/2016,4,5.45,0.52,-0.31014,-0.93,-2.24,1.09,-3.3,0.163,6,-0.739,236.91,26.95,661610,2434520,246030,30.66,23.3,13.9,,,135.2222222,200.33,322.28,199.92,644.15
9/30/2016,1,4.28,0.45,-1.35389,-1.25,0.74,2.11,0.13,0.166,3.5,2.333,168.76,26.86,661610,2434520,246030,31.31,22.46,13.9,,,54.15555556,180.86,203.42,397.36,413.05
10/31/2016,0,5.94,0.56,-1.22303,-0.25,0.96,2.65,-1.33,0.169,15.5,-0.177,86.53,25.49,661610,2434520,246030,31.33,19.7,13.9,,,23.48888889,50.67,61.93,171.42,91.85
11/30/2016,0,3.65,1.88,-0.48794,-0.14,-0.31,3.57,-0.93,0.172,1.5,-1.508,23.37,21.6,661610,2434520,246030,28.23,15.02,13.9,,,4.755555556,2.38,15.19,57.24,8.2
12/31/2016,1,1.05,1.17,-0.66701,-0.39,0.35,2.87,1.52,0.175,0,-0.711,10.8,19.45,661610,2434520,246030,26.36,12.59,13.9,,,14.45555556,7.16,8.04,113.6,2.9
